Files,Before,Size,After,Time
0,179971883008,121100,179971780608,8.8e-05
0,179971780608,121200,179971678208,8.8e-05
0,179971678208,121300,179971575808,8.6e-05
0,179971575808,121400,179971473408,8.8e-05
0,179971473408,121500,179971371008,8.8e-05
0,179971371008,121600,179971268608,9.2e-05
0,179971268608,121700,179971166208,8.6e-05
0,179971166208,121800,179971063808,9e-05
0,179971063808,121900,179970961408,8.8e-05
0,179970961408,122000,179970859008,8.7e-05
0,179970859008,122100,179970756608,8.9e-05
0,179970756608,122200,179970654208,9.1e-05
0,179970654208,122300,179970547712,0.000123
0,179970547712,122400,179970445312,8.7e-05
0,179970445312,122500,179970342912,8.9e-05
0,179970342912,122600,179970240512,9e-05
0,179970240512,122700,179970138112,8.9e-05
0,179970138112,122800,179970035712,9e-05
0,179970035712,122900,179969933312,8.5e-05
0,179969933312,123000,179969830912,8.7e-05
0,179969830912,123100,179969728512,9e-05
0,179969728512,123200,179969626112,9e-05
0,179969626112,123300,179969523712,9e-05
0,179969523712,123400,179969421312,8.6e-05
0,179969421312,123500,179969318912,9e-05
0,179969318912,123600,179969212416,0.000119
0,179969212416,123700,179969110016,8.9e-05
0,179969110016,123800,179969007616,8.7e-05
0,179969007616,123900,179968905216,9e-05
0,179968905216,124000,179968802816,8.5e-05
0,179968802816,124100,179968700416,8.9e-05
0,179968700416,124200,179968598016,8.7e-05
0,179968598016,124300,179968495616,8.8e-05
0,179968495616,124400,179968393216,8.9e-05
0,179968393216,124500,179968290816,8.7e-05
0,179968290816,124600,179968188416,9.3e-05
0,179968188416,124700,179968086016,9.2e-05
0,179968086016,124800,179967983616,9e-05
0,179967983616,124900,179967881216,8.9e-05
0,179967881216,125000,179967778816,8.6e-05
0,179967778816,125100,179967676416,8.8e-05
0,179967676416,125200,179967574016,8.9e-05
0,179967574016,125300,179967471616,8.8e-05
0,179967471616,125400,179967369216,8.9e-05
0,179967369216,125500,179967266816,8.6e-05
0,179967266816,125600,179967164416,8.8e-05
0,179967164416,125700,179967062016,8.9e-05
0,179967062016,125800,179966959616,8.8e-05
0,179966959616,125900,179966857216,8.9e-05
0,179966857216,126000,179966754816,8.9e-05
0,179966754816,126100,179966652416,8.5e-05
0,179966652416,126200,179966550016,8.6e-05
0,179966545920,126300,179966443520,8.5e-05
0,179966443520,126400,179966341120,9.2e-05
0,179966341120,126500,179966238720,8.9e-05
0,179966238720,126600,179966136320,8.6e-05
0,179966136320,126700,179966033920,8.9e-05
0,179966033920,126800,179965931520,8.9e-05
0,179965931520,126900,179965829120,8.8e-05
0,179965829120,127000,179965726720,8.8e-05
0,179965726720,127100,179965624320,8.4e-05
0,179965624320,127200,179965521920,8.7e-05
0,179965521920,127300,179965419520,8.9e-05
0,179965419520,127400,179965313024,0.000119
0,179965313024,127500,179965210624,8.9e-05
0,179965210624,127600,179965108224,8.7e-05
0,179965108224,127700,179965005824,8.5e-05
0,179965005824,127800,179964903424,8.8e-05
0,179964903424,127900,179964801024,8.8e-05
0,179964801024,128000,179964698624,9e-05
0,179964698624,128100,179964596224,8.7e-05
0,179964596224,128200,179964493824,8.7e-05
0,179964493824,128300,179964391424,8.7e-05
0,179964391424,128400,179964289024,8.8e-05
0,179964289024,128500,179964186624,8.8e-05
0,179964186624,128600,179964084224,8.7e-05
0,179964084224,128700,179963981824,8.6e-05
0,179963981824,128800,179963879424,8.8e-05
0,179963879424,128900,179963777024,8.8e-05
0,179963777024,129000,179963674624,9.7e-05
0,179963674624,129100,179963572224,8.9e-05
0,179963572224,129200,179963469824,8.5e-05
0,179963469824,129300,179963367424,9.6e-05
0,179963367424,129400,179963265024,0.000106
0,179963265024,129500,179963162624,0.000105
0,179963162624,129600,179963060224,0.000106
0,179963060224,129700,179962957824,0.000104
0,179962957824,129800,179962855424,9.5e-05
0,179962855424,129900,179962753024,9e-05
0,179962753024,130000,179962650624,8.6e-05
0,179962650624,130100,179962548224,9e-05
0,179962548224,130200,179962445824,8.9e-05
0,179962445824,130300,179962343424,8.5e-05
0,179962343424,130400,179962241024,8.6e-05
0,179962241024,130500,179962138624,8.9e-05
0,179962138624,130600,179962036224,9e-05
0,179962036224,130700,179961933824,8.8e-05
0,179961933824,130800,179961831424,8.4e-05
0,179961831424,130900,179961729024,8.7e-05
0,179961729024,131000,179961626624,8.8e-05
0,179961626624,131100,179961524224,8.8e-05
0,179961524224,131200,179961421824,8.7e-05
0,179961421824,131300,179961319424,8.6e-05
0,179961319424,131400,179961217024,8.9e-05
0,179961217024,131500,179961114624,8.6e-05
0,179961114624,131600,179961012224,8.6e-05
0,179961012224,131700,179960909824,9e-05
0,179960909824,131800,179960807424,8.4e-05
0,179960807424,131900,179960705024,8.7e-05
0,179960705024,132000,179960602624,8.8e-05
0,179960602624,132100,179960500224,8.7e-05
0,179960500224,132200,179960397824,8.8e-05
0,179960397824,132300,179960295424,8.8e-05
0,179960295424,132400,179960193024,8.7e-05
0,179960193024,132500,179960090624,8.9e-05
0,179960090624,132600,179959988224,8.6e-05
0,179959988224,132700,179959885824,8.6e-05
0,179959885824,132800,179959783424,8.9e-05
0,179959783424,132900,179959681024,8.5e-05
0,179959681024,133000,179959578624,8.8e-05
0,179959578624,133100,179959476224,8.8e-05
0,179959476224,133200,179959373824,8.8e-05
0,179959373824,133300,179959267328,0.000127
0,179959267328,133400,179959164928,9.4e-05
0,179959164928,133500,179959062528,0.000102
0,179959062528,133600,179958960128,9.8e-05
0,179958960128,133700,179958857728,8.7e-05
0,179958857728,133800,179958755328,8.9e-05
0,179958755328,133900,179958652928,8.5e-05
0,179958652928,134000,179958550528,8.7e-05
0,179958550528,134100,179958448128,8.7e-05
0,179958448128,134200,179958345728,8.9e-05
0,179958345728,134300,179958243328,8.6e-05
0,179958243328,134400,179958140928,9.3e-05
0,179958140928,134500,179958038528,8.6e-05
0,179958038528,134600,179957936128,8.8e-05
0,179957936128,134700,179957833728,8.7e-05
0,179957833728,134800,179957731328,8.7e-05
0,179957731328,134900,179957624832,0.000118
0,179957624832,135000,179957522432,8.6e-05
0,179957522432,135100,179957420032,8.9e-05
0,179957420032,135200,179957317632,8.7e-05
0,179957317632,135300,179957215232,8.5e-05
0,179957215232,135400,179957112832,8.6e-05
0,179957112832,135500,179957010432,8.6e-05
0,179957010432,135600,179956908032,8.8e-05
0,179956908032,135700,179956805632,8.8e-05
0,179956801536,135800,179956699136,8.7e-05
0,179956699136,135900,179956596736,8.8e-05
0,179956596736,136000,179956494336,8.7e-05
0,179956494336,136100,179956391936,8.7e-05
0,179956391936,136200,179956289536,8.8e-05
0,179956289536,136300,179956187136,8.7e-05
0,179956187136,136400,179956084736,8.7e-05
0,179956084736,136500,179955982336,9e-05
0,179955982336,136600,179955879936,8.6e-05
0,179955879936,136700,179955777536,8.5e-05
0,179955777536,136800,179955675136,8.9e-05
0,179955675136,136900,179955572736,8.9e-05
0,179955572736,137000,179955470336,8.7e-05
0,179955470336,137100,179955367936,8.5e-05
0,179955367936,137200,179955265536,8.8e-05
0,179955265536,137300,179955163136,8.6e-05
0,179955163136,137400,179955060736,8.6e-05
0,179955060736,137500,179954958336,9e-05
0,179954958336,137600,179954855936,8.7e-05
0,179954855936,137700,179954753536,9.8e-05
0,179954753536,137800,179954651136,8.7e-05
0,179954651136,137900,179954548736,8.8e-05
0,179954548736,138000,179954446336,8.7e-05
0,179954446336,138100,179954343936,8.7e-05
0,179954343936,138200,179954241536,8.4e-05
0,179954241536,138300,179954139136,8.7e-05
0,179954139136,138400,179954036736,8.7e-05
0,179954036736,138500,179953934336,8.9e-05
0,179953934336,138600,179953831936,8.7e-05
0,179953831936,138700,179953729536,8.4e-05
0,179953729536,138800,179953627136,8.9e-05
0,179953627136,138900,179953524736,8.9e-05
0,179953524736,139000,179953422336,8.9e-05
0,179953422336,139100,179953319936,8.7e-05
0,179953319936,139200,179953217536,8.8e-05
0,179953217536,139300,179953115136,8.8e-05
0,179953115136,139400,179953012736,8.9e-05
0,179953012736,139500,179952910336,8.8e-05
0,179952910336,139600,179952807936,8.6e-05
0,179952807936,139700,179952705536,8.4e-05
0,179952705536,139800,179952603136,8.8e-05
0,179952603136,139900,179952500736,8.8e-05
0,179952500736,140000,179952398336,8.9e-05
0,179952398336,140100,179952295936,8.7e-05
0,179952295936,140200,179952193536,8.4e-05
0,179952193536,140300,179952091136,8.8e-05
0,179952091136,140400,179951988736,8.9e-05
0,179951988736,140500,179951886336,8.7e-05
0,179951886336,140600,179951783936,8.9e-05
0,179951783936,140700,179951681536,8.8e-05
0,179951681536,140800,179951579136,8.6e-05
0,179951579136,140900,179951476736,0.000102
0,179951476736,141000,179951374336,9.7e-05
0,179951374336,141100,179951271936,8.7e-05
0,179951271936,141200,179951169536,8.7e-05
0,179951169536,141300,179951067136,8.6e-05
0,179951067136,141400,179950964736,8.7e-05
0,179950964736,141500,179950862336,8.7e-05
0,179950862336,141600,179950759936,8.8e-05
0,179950759936,141700,179950657536,8.9e-05
0,179950657536,141800,179950555136,8.5e-05
0,179950555136,141900,179950452736,8.8e-05
0,179950452736,142000,179950350336,8.7e-05
0,179950350336,142100,179950247936,9.7e-05
0,179950247936,142200,179950145536,8.9e-05
0,179950145536,142300,179950043136,8.3e-05
0,179950043136,142400,179949940736,8.9e-05
0,179949940736,142500,179949838336,8.9e-05
0,179949838336,142600,179949735936,8.8e-05
0,179949735936,142700,179949633536,8.8e-05
0,179949633536,142800,179949531136,8.7e-05
0,179949531136,142900,179949428736,8.3e-05
0,179949428736,143000,179949326336,8.8e-05
0,179949326336,143100,179949223936,8.9e-05
0,179949223936,143200,179949121536,8.7e-05
0,179949121536,143300,179949019136,8.9e-05
0,179949019136,143400,179948916736,8.6e-05
0,179948916736,143500,179948814336,8.6e-05
0,179948814336,143600,179948711936,8.7e-05
0,179948711936,143700,179948609536,9e-05
0,179948609536,143800,179948507136,8.9e-05
0,179948507136,143900,179948404736,8.5e-05
0,179948404736,144000,179948302336,9e-05
0,179948302336,144100,179948199936,8.7e-05
0,179948199936,144200,179948097536,8.7e-05
0,179948097536,144300,179947995136,8.7e-05
0,179947995136,144400,179947892736,8.5e-05
0,179947892736,144500,179947790336,8.7e-05
0,179947790336,144600,179947687936,8.7e-05
0,179947687936,144700,179947585536,8.7e-05
0,179947585536,144800,179947483136,8.6e-05
0,179947483136,144900,179947380736,8.5e-05
0,179947380736,145000,179947278336,8.6e-05
0,179947278336,145100,179947175936,8.9e-05
0,179947175936,145200,179947073536,8.8e-05
0,179947073536,145300,179946971136,8.5e-05
0,179946967040,145400,179946864640,8.7e-05
0,179946864640,145500,179946762240,8.6e-05
0,179946762240,145600,179946659840,9e-05
0,179946659840,145700,179946557440,9e-05
0,179946557440,145800,179946455040,8.6e-05
0,179946455040,145900,179946352640,8.7e-05
0,179946352640,146000,179946250240,8.7e-05
0,179946250240,146100,179946147840,8.9e-05
0,179946147840,146200,179946045440,8.8e-05
0,179946045440,146300,179945943040,8.6e-05
0,179945943040,146400,179945840640,8.7e-05
0,179945840640,146500,179945738240,8.7e-05
0,179945738240,146600,179945635840,9.6e-05
0,179945635840,146700,179945533440,9e-05
0,179945533440,146800,179945431040,8.7e-05
0,179945431040,146900,179945324544,0.00012
0,179945324544,147000,179945222144,8.7e-05
0,179945222144,147100,179945119744,8.6e-05
0,179945119744,147200,179945017344,9.2e-05
0,179945017344,147300,179944914944,8.8e-05
0,179944914944,147400,179944812544,8.9e-05
0,179944812544,147500,179944710144,8.7e-05
0,179944710144,147600,179944607744,8.6e-05
0,179944607744,147700,179944505344,8.8e-05
0,179944505344,147800,179944402944,8.5e-05
0,179944402944,147900,179944300544,8.6e-05
0,179944300544,148000,179944198144,8.8e-05
0,179944198144,148100,179944095744,8.5e-05
0,179944095744,148200,179943993344,8.6e-05
0,179943993344,148300,179943890944,8.8e-05
0,179943890944,148400,179943788544,8.6e-05
0,179943788544,148500,179943686144,0.000101
0,179943686144,148600,179943583744,9.2e-05
0,179943583744,148700,179943481344,0.000104
0,179943481344,148800,179943378944,9.3e-05
0,179943378944,148900,179943276544,0.000117
0,179943276544,149000,179943174144,8.3e-05
0,179943174144,149100,179943071744,0.0001
0,179943071744,149200,179942969344,0.00011
0,179942969344,149300,179942866944,9e-05
0,179942866944,149400,179942764544,0.00011
0,179942764544,149500,179942662144,8.7e-05
0,179942662144,149600,179942559744,9.5e-05
0,179942559744,149700,179942457344,0.000103
0,179942457344,149800,179942354944,9.1e-05
0,179942354944,149900,179942252544,0.000117
0,179942252544,150000,179942150144,8.2e-05
0,179942150144,150100,179942047744,0.000108
0,179942047744,150200,179941945344,0.000107
0,179941945344,150300,179941842944,9.1e-05
0,179941842944,150400,179941740544,0.000119
0,179941740544,150500,179941638144,8.1e-05
0,179941638144,150600,179941535744,0.000108
0,179941535744,150700,179941433344,8.5e-05
0,179941433344,150800,179941330944,0.000109
0,179941330944,150900,179941228544,9.1e-05
0,179941228544,151000,179941126144,9.2e-05
0,179941126144,151100,179941023744,9e-05
0,179941023744,151200,179940921344,8.8e-05
0,179940921344,151300,179940818944,0.000104
0,179940818944,151400,179940716544,9.6e-05
0,179940716544,151500,179940614144,9.8e-05
0,179940614144,151600,179940511744,8.7e-05
0,179940511744,151700,179940409344,0.000107
0,179940409344,151800,179940306944,8.6e-05
0,179940306944,151900,179940204544,0.000106
0,179940204544,152000,179940102144,8.9e-05
0,179940102144,152100,179939999744,0.000107
0,179939999744,152200,179939897344,8.6e-05
0,179939897344,152300,179939794944,0.000103
0,179939794944,152400,179939692544,8.3e-05
0,179939692544,152500,179939590144,9.6e-05
0,179939590144,152600,179939487744,9.5e-05
0,179939487744,152700,179939385344,0.000111
0,179939385344,152800,179939282944,8.6e-05
0,179939282944,152900,179939180544,9.6e-05
0,179939180544,153000,179939078144,9.5e-05
0,179939078144,153100,179938975744,0.000107
0,179938975744,153200,179938873344,8.9e-05
0,179938873344,153300,179938770944,8.9e-05
0,179938770944,153400,179938668544,0.000107
0,179938668544,153500,179938566144,8.1e-05
0,179938566144,153600,179938463744,0.000114
0,179938463744,153700,179938361344,7.8e-05
0,179938361344,153800,179938258944,0.000106
0,179938258944,153900,179938156544,8e-05
0,179938156544,154000,179938054144,0.000118
0,179938054144,154100,179937951744,7.7e-05
0,179937951744,154200,179937849344,0.000101
0,179937849344,154300,179937746944,8.9e-05
0,179937746944,154400,179937644544,0.000109
0,179937644544,154500,179937542144,8.3e-05
0,179937542144,154600,179937439744,9.3e-05
0,179937439744,154700,179937337344,0.000102
0,179937337344,154800,179937234944,8.7e-05
0,179937230848,154900,179937124352,0.000131
0,179937124352,155000,179937021952,9e-05
0,179937021952,155100,179936915456,0.000138
0,179936915456,155200,179936813056,9.5e-05
0,179936813056,155300,179936710656,9.8e-05
0,179936710656,155400,179936608256,8.4e-05
0,179936608256,155500,179936505856,8.6e-05
0,179936505856,155600,179936403456,0.000114
0,179936403456,155700,179936301056,9.9e-05
0,179936301056,155800,179936198656,0.000104
0,179936198656,155900,179936096256,8.4e-05
0,179936096256,156000,179935993856,8.7e-05
0,179935993856,156100,179935891456,0.000116
0,179935891456,156200,179935789056,0.000107
0,179935789056,156300,179935686656,0.000104
0,179935686656,156400,179935584256,8.5e-05
0,179935584256,156500,179935481856,0.000114
0,179935481856,156600,179935379456,9.3e-05
0,179935379456,156700,179935277056,0.000103
0,179935277056,156800,179935174656,9.8e-05
0,179935174656,156900,179935072256,8.9e-05
0,179935072256,157000,179934969856,0.000112
0,179934969856,157100,179934867456,9e-05
0,179934867456,157200,179934765056,0.000101
0,179934765056,157300,179934662656,8.6e-05
0,179934662656,157400,179934560256,9e-05
0,179934560256,157500,179934457856,0.000102
0,179934457856,157600,179934355456,9.8e-05
0,179934355456,157700,179934253056,9.4e-05
0,179934253056,157800,179934150656,8.9e-05
0,179934150656,157900,179934048256,0.000106
0,179934048256,158000,179933945856,9.8e-05
0,179933945856,158100,179933843456,9.2e-05
0,179933843456,158200,179933741056,9e-05
0,179933741056,158300,179933638656,0.000105
0,179933638656,158400,179933536256,0.000101
0,179933536256,158500,179933433856,9.7e-05
0,179933433856,158600,179933331456,8.8e-05
0,179933331456,158700,179933229056,0.000118
0,179933229056,158800,179933126656,7.5e-05
0,179933126656,158900,179933024256,0.00011
0,179933024256,159000,179932921856,7.7e-05
0,179932921856,159100,179932819456,9e-05
0,179932819456,159200,179932717056,0.0001
0,179932717056,159300,179932614656,8.5e-05
0,179932614656,159400,179932512256,0.0001
0,179932512256,159500,179932409856,8.9e-05
0,179932409856,159600,179932307456,0.000109
0,179932307456,159700,179932205056,7.6e-05
0,179932205056,159800,179932102656,0.000109
0,179932102656,159900,179932000256,7.7e-05
0,179932000256,160000,179931897856,0.000108
0,179931897856,160100,179931795456,8.7e-05
0,179931795456,160200,179931693056,0.000103
0,179931693056,160300,179931590656,7.9e-05
0,179931590656,160400,179931488256,9.2e-05
0,179931488256,160500,179931385856,0.000118
0,179931385856,160600,179931283456,8.6e-05
0,179931283456,160700,179931181056,9.4e-05
0,179931181056,160800,179931078656,8.8e-05
0,179931078656,160900,179930976256,0.000108
0,179930976256,161000,179930873856,0.000123
0,179930873856,161100,179930771456,0.000121
0,179930771456,161200,179930669056,0.000117
0,179930669056,161300,179930566656,0.000121
0,179930566656,161400,179930464256,0.000121
0,179930464256,161500,179930361856,0.00012
0,179930361856,161600,179930259456,0.000124
0,179930259456,161700,179930157056,0.000115
0,179930157056,161800,179930054656,0.000121
0,179930054656,161900,179929952256,0.00012
0,179929952256,162000,179929849856,0.00012
0,179929849856,162100,179929747456,0.000119
0,179929747456,162200,179929645056,0.000118
0,179929645056,162300,179929542656,8.9e-05
0,179929542656,162400,179929440256,0.000106
0,179929440256,162500,179929337856,9.5e-05
0,179929337856,162600,179929235456,9.7e-05
0,179929235456,162700,179929133056,7.6e-05
0,179929133056,162800,179929030656,9.4e-05
0,179929030656,162900,179928928256,8.5e-05
0,179928928256,163000,179928825856,8.5e-05
0,179928825856,163100,179928723456,9.6e-05
0,179928723456,163200,179928621056,7.9e-05
0,179928621056,163300,179928518656,9.1e-05
0,179928518656,163400,179928416256,8.9e-05
0,179928416256,163500,179928313856,8.3e-05
0,179928313856,163600,179928211456,9.5e-05
0,179928211456,163700,179928109056,7.6e-05
0,179928109056,163800,179928006656,9.3e-05
0,179928006656,163900,179927904256,9e-05
0,179927904256,164000,179927801856,8.1e-05
0,179927801856,164100,179927699456,9.6e-05
0,179927699456,164200,179927597056,7.6e-05
0,179927592960,164300,179927490560,9.1e-05
0,179927490560,164400,179927388160,9.3e-05
0,179927388160,164500,179927285760,7.8e-05
0,179927285760,164600,179927183360,9.6e-05
0,179927183360,164700,179927080960,7.6e-05
0,179927080960,164800,179926978560,9.5e-05
0,179926978560,164900,179926876160,9.5e-05
0,179926876160,165000,179926773760,7.5e-05
0,179926773760,165100,179926671360,9.6e-05
0,179926671360,165200,179926568960,7.8e-05
0,179926568960,165300,179926466560,0.000106
0,179926466560,165400,179926364160,7.3e-05
0,179926364160,165500,179926261760,0.0001
0,179926261760,165600,179926159360,8.4e-05
0,179926159360,165700,179926056960,0.000102
0,179926056960,165800,179925954560,8.5e-05
0,179925954560,165900,179925852160,0.000101
0,179925852160,166000,179925749760,8.4e-05
0,179925749760,166100,179925647360,9.7e-05
0,179925647360,166200,179925544960,0.000124
0,179925544960,166300,179925442560,0.000111
0,179925442560,166400,179925340160,0.000105
0,179925340160,166500,179925237760,0.000105
0,179925237760,166600,179925135360,8.2e-05
0,179925135360,166700,179925032960,7.5e-05
0,179925032960,166800,179924930560,8.4e-05
0,179924930560,166900,179924828160,7.7e-05
0,179924828160,167000,179924725760,7.1e-05
0,179924725760,167100,179924623360,7.5e-05
0,179924623360,167200,179924520960,7.4e-05
0,179924520960,167300,179924418560,7.5e-05
0,179924418560,167400,179924316160,7.3e-05
0,179924316160,167500,179924213760,7.1e-05
0,179924213760,167600,179924111360,7.3e-05
0,179924111360,167700,179924008960,7.4e-05
0,179924008960,167800,179923906560,7.4e-05
0,179923906560,167900,179923804160,7.3e-05
0,179923804160,168000,179923701760,7.4e-05
0,179923701760,168100,179923599360,7.6e-05
0,179923599360,168200,179923496960,7.4e-05
0,179923496960,168300,179923394560,7.4e-05
0,179923394560,168400,179923292160,7.4e-05
0,179923292160,168500,179923189760,7e-05
0,179923189760,168600,179923087360,7.4e-05
0,179923087360,168700,179922984960,7.4e-05
0,179922984960,168800,179922882560,7.4e-05
0,179922882560,168900,179922780160,7.4e-05
0,179922780160,169000,179922677760,7.4e-05
0,179922677760,169100,179922575360,7.1e-05
0,179922575360,169200,179922472960,7.5e-05
0,179922472960,169300,179922370560,7.4e-05
0,179922370560,169400,179922268160,7.3e-05
0,179922268160,169500,179922165760,7.3e-05
0,179922165760,169600,179922063360,7.2e-05
0,179922063360,169700,179921960960,7.4e-05
0,179921960960,169800,179921858560,7.3e-05
0,179921858560,169900,179921756160,7.3e-05
0,179921756160,170000,179921653760,7.4e-05
0,179921653760,170100,179921551360,7.2e-05
0,179921551360,170200,179921448960,7.3e-05
0,179921448960,170300,179921346560,7.2e-05
0,179921346560,170400,179921244160,7.3e-05
0,179921244160,170500,179921141760,7.3e-05
0,179921141760,170600,179921039360,7.1e-05
0,179921039360,170700,179920936960,7.5e-05
0,179920936960,170800,179920834560,7.3e-05
0,179920834560,170900,179920732160,7.3e-05
0,179920732160,171000,179920629760,7.5e-05
0,179920629760,171100,179920527360,7.1e-05
0,179920527360,171200,179920424960,7.6e-05
0,179920424960,171300,179920322560,7.3e-05
0,179920322560,171400,179920220160,7.4e-05
0,179920220160,171500,179920117760,7.3e-05
0,179920117760,171600,179920015360,7.4e-05
0,179920015360,171700,179919912960,7e-05
0,179919912960,171800,179919810560,7.4e-05
0,179919810560,171900,179919708160,7.4e-05
0,179919708160,172000,179919605760,7.4e-05
0,179919605760,172100,179919503360,8e-05
0,179919503360,172200,179919400960,7.2e-05
0,179919400960,172300,179919298560,7.3e-05
0,179919298560,172400,179919196160,7.3e-05
0,179919196160,172500,179919093760,7.5e-05
0,179919093760,172600,179918991360,7.5e-05
0,179918991360,172700,179918888960,7.2e-05
0,179918888960,172800,179918786560,7.5e-05
0,179918786560,172900,179918684160,7.4e-05
0,179918684160,173000,179918581760,7.4e-05
0,179918581760,173100,179918479360,7.3e-05
0,179918479360,173200,179918376960,7.2e-05
0,179918376960,173300,179918274560,7.4e-05
0,179918274560,173400,179918172160,7.3e-05
0,179918172160,173500,179918069760,7.3e-05
0,179918069760,173600,179917967360,7.4e-05
0,179917967360,173700,179917864960,7.4e-05
0,179917864960,173800,179917762560,7.2e-05
0,179917758464,173900,179917656064,7.4e-05
0,179917656064,174000,179917553664,7.4e-05
0,179917553664,174100,179917451264,7.5e-05
0,179917451264,174200,179917348864,7.3e-05
0,179917348864,174300,179917246464,7.1e-05
0,179917246464,174400,179917144064,7.6e-05
0,179917144064,174500,179917041664,7.4e-05
0,179917041664,174600,179916939264,7.3e-05
0,179916939264,174700,179916836864,7.4e-05
0,179916836864,174800,179916734464,7.2e-05
0,179916734464,174900,179916632064,7.4e-05
0,179916632064,175000,179916529664,7.5e-05
0,179916529664,175100,179916427264,7.3e-05
0,179916427264,175200,179916324864,7.6e-05
0,179916324864,175300,179916222464,7.1e-05
0,179916222464,175400,179916120064,7.3e-05
0,179916120064,175500,179916017664,7.4e-05
0,179916017664,175600,179915915264,7.4e-05
0,179915915264,175700,179915812864,7.4e-05
0,179915812864,175800,179915710464,7.6e-05
0,179915710464,175900,179915608064,7.2e-05
0,179915608064,176000,179915505664,7.7e-05
0,179915505664,176100,179915403264,7.4e-05
0,179915403264,176200,179915300864,7.4e-05
0,179915300864,176300,179915198464,7.4e-05
0,179915198464,176400,179915096064,7e-05
0,179915096064,176500,179914993664,7.3e-05
0,179914993664,176600,179914891264,7.4e-05
0,179914891264,176700,179914788864,7.4e-05
0,179914788864,176800,179914686464,7.3e-05
0,179914686464,176900,179914584064,7.2e-05
0,179914584064,177000,179914481664,7.4e-05
0,179914481664,177100,179914379264,7.3e-05
0,179914379264,177200,179914276864,7.4e-05
0,179914276864,177300,179914174464,7.4e-05
0,179914174464,177400,179914072064,7.6e-05
0,179914072064,177500,179913969664,7.5e-05
0,179913969664,177600,179913867264,7.5e-05
0,179913867264,177700,179913764864,7.4e-05
0,179913764864,177800,179913662464,7.5e-05
0,179913662464,177900,179913560064,7.4e-05
0,179913560064,178000,179913457664,7e-05
0,179913457664,178100,179913355264,7.5e-05
0,179913355264,178200,179913252864,7.5e-05
0,179913252864,178300,179913150464,7.5e-05
0,179913150464,178400,179913048064,7.3e-05
0,179913048064,178500,179912945664,7.2e-05
0,179912945664,178600,179912843264,7.4e-05
0,179912843264,178700,179912740864,7.4e-05
0,179912740864,178800,179912638464,7.5e-05
0,179912638464,178900,179912536064,7.3e-05
0,179912536064,179000,179912433664,7.1e-05
0,179912433664,179100,179912331264,7.3e-05
0,179912331264,179200,179912228864,7.6e-05
0,179912228864,179300,179912126464,7.4e-05
0,179912126464,179400,179912024064,7.1e-05
0,179912024064,179500,179911921664,7.1e-05
0,179911921664,179600,179911819264,7.3e-05
0,179911819264,179700,179911716864,7.2e-05
0,179911716864,179800,179911614464,7.4e-05
0,179911614464,179900,179911512064,7.3e-05
0,179911512064,180000,179911409664,7.2e-05
0,179911409664,180100,179911307264,7.4e-05
0,179911307264,180200,179911204864,7.3e-05
0,179911204864,180300,179911102464,7.3e-05
0,179911102464,180400,179911000064,7.2e-05
0,179911000064,180500,179910897664,7.3e-05
0,179910897664,180600,179910795264,7.2e-05
0,179910795264,180700,179910692864,7.3e-05
0,179910692864,180800,179910590464,7.5e-05
0,179910590464,180900,179910488064,7.4e-05
0,179910488064,181000,179910385664,7.3e-05
0,179910385664,181100,179910283264,7.3e-05
0,179910283264,181200,179910180864,7.4e-05
0,179910180864,181300,179910078464,7.3e-05
0,179910078464,181400,179909976064,7.4e-05
0,179909976064,181500,179909873664,7.4e-05
0,179909873664,181600,179909771264,7.1e-05
0,179909771264,181700,179909668864,7.3e-05
0,179909668864,181800,179909566464,7.3e-05
0,179909566464,181900,179909464064,7.4e-05
0,179909464064,182000,179909361664,7.3e-05
0,179909361664,182100,179909259264,7.2e-05
0,179909259264,182200,179909156864,7.3e-05
0,179909156864,182300,179909054464,7.3e-05
0,179909054464,182400,179908952064,7.5e-05
0,179908952064,182500,179908849664,7.4e-05
0,179908849664,182600,179908747264,7.3e-05
0,179908747264,182700,179908644864,7.1e-05
0,179908644864,182800,179908542464,8.9e-05
0,179908542464,182900,179908440064,7.4e-05
0,179908440064,183000,179908337664,7.2e-05
0,179908337664,183100,179908235264,7.3e-05
0,179908235264,183200,179908132864,6.9e-05
0,179908132864,183300,179908030464,7.2e-05
0,179908026368,183400,179907923968,7.4e-05
0,179907923968,183500,179907821568,7.3e-05
0,179907821568,183600,179907719168,7.3e-05
0,179907719168,183700,179907616768,6.9e-05
0,179907616768,183800,179907514368,7.2e-05
0,179907514368,183900,179907411968,7.3e-05
0,179907411968,184000,179907309568,7.4e-05
0,179907309568,184100,179907207168,7.2e-05
0,179907207168,184200,179907104768,6.8e-05
0,179907104768,184300,179907002368,7.1e-05
0,179907002368,184400,179906899968,7.1e-05
0,179906899968,184500,179906797568,7.2e-05
0,179906797568,184600,179906695168,7.2e-05
0,179906695168,184700,179906592768,7.1e-05
0,179906592768,184800,179906490368,6.9e-05
0,179906490368,184900,179906387968,7.2e-05
0,179906387968,185000,179906285568,7.2e-05
0,179906285568,185100,179906183168,7.2e-05
0,179906183168,185200,179906080768,7.2e-05
0,179906080768,185300,179905978368,6.9e-05
0,179905978368,185400,179905875968,7.2e-05
0,179905875968,185500,179905773568,7.1e-05
0,179905773568,185600,179905671168,7.4e-05
