Number,Inserted,Space,Time
17,7.86432e+09,152285470720,1.73758
16,7.34003e+09,152285470720,1.57389
15,6.81574e+09,152285470720,1.8487
14,6.29146e+09,152285470720,1.64535
13,5.76717e+09,152285470720,1.79
12,5.24288e+09,152285470720,1.64106
11,4.71859e+09,152285470720,1.8225
10,4.1943e+09,152285470720,1.67517
9,3.67002e+09,152285470720,1.60813
8,3.14573e+09,152285470720,1.55059
7,2.62144e+09,152285470720,1.73223
6,2.09715e+09,152285470720,1.52877
5,1.57286e+09,152285470720,1.67816
4,1.04858e+09,152285470720,1.77371
3,5.24288e+08,152285470720,1.68871
2,0,152285470720,1.6241
1,5.24288e+08,152285470720,1.17826
2,1.04858e+09,152285470720,1.05275
3,1.57286e+09,152285470720,1.04391
4,2.09715e+09,152285470720,1.06313
5,2.62144e+09,152285470720,1.04552
6,3.14573e+09,152285470720,1.0431
7,3.67002e+09,152285470720,1.04363
8,4.1943e+09,152285470720,1.05794
9,4.71859e+09,152285470720,1.04601
10,5.24288e+09,152285470720,1.04743
11,5.76717e+09,152285470720,1.04739
12,6.29146e+09,152285470720,1.05063
13,6.81574e+09,152285470720,1.03867
14,7.34003e+09,152285470720,1.11443
15,7.86432e+09,152285470720,1.10708
16,8.38861e+09,152285470720,1.1141
17,8.9129e+09,152285470720,1.11402
18,9.43718e+09,152285470720,1.11232
19,9.96147e+09,152285470720,1.11545
20,1.04858e+10,152285470720,1.12572
21,1.101e+10,152285470720,1.12001
22,1.15343e+10,152285470720,1.10844
23,1.20586e+10,152285470720,1.10936
24,1.25829e+10,152285470720,1.11022
25,1.31072e+10,152285470720,1.13354
26,1.36315e+10,152285470720,1.11276
27,1.41558e+10,152285470720,1.05177
28,1.46801e+10,152285470720,1.04121
29,1.52044e+10,152285470720,1.13659
30,1.57286e+10,152285470720,1.08643
31,1.62529e+10,152285470720,1.04543
32,1.67772e+10,152285470720,1.05454
33,1.73015e+10,152285470720,1.06199
34,1.78258e+10,152285470720,1.07709
35,1.83501e+10,152285470720,1.11761
36,1.88744e+10,152285470720,1.11521
37,1.93987e+10,152285470720,1.14344
38,1.99229e+10,152285470720,1.11426
39,2.04472e+10,152285470720,1.11496
40,2.09715e+10,152285470720,1.11147
41,2.14958e+10,152285470720,1.11784
42,2.20201e+10,152285470720,1.10752
43,2.25444e+10,152285470720,1.10888
44,2.30687e+10,152285470720,1.11607
45,2.3593e+10,152285470720,1.15884
46,2.41172e+10,152285466624,1.11088
47,2.46415e+10,152285466624,1.11243
48,2.51658e+10,152285466624,1.12634
49,2.56901e+10,152285466624,1.13207
50,2.62144e+10,152285466624,1.10956
51,2.56901e+10,152285466624,1.72879
50,2.51658e+10,152285466624,1.63112
49,2.46415e+10,152285466624,1.73377
48,2.41172e+10,152285466624,1.64587
47,2.3593e+10,152285466624,1.79758
46,2.30687e+10,152285466624,1.62586
45,2.25444e+10,152285466624,1.61813
44,2.20201e+10,152285466624,1.8214
43,2.14958e+10,152285466624,1.84152
42,2.09715e+10,152285466624,1.96352
41,2.04472e+10,152285466624,1.69624
40,1.99229e+10,152285466624,1.88899
39,1.93987e+10,152285466624,1.88329
38,1.88744e+10,152285466624,1.73302
37,1.83501e+10,152285466624,1.82211
36,1.78258e+10,152285466624,1.75036
35,1.73015e+10,152285466624,2.16223
34,1.67772e+10,152285466624,1.58239
33,1.62529e+10,152285466624,1.72191
32,1.57286e+10,152285466624,3.3501
31,1.52044e+10,152285466624,2.94336
30,1.46801e+10,152285466624,2.80059
29,1.41558e+10,152285466624,1.75694
28,1.36315e+10,152285466624,1.76189
27,1.31072e+10,152285466624,2.93601
26,1.25829e+10,152285466624,3.07516
25,1.20586e+10,152285466624,2.86479
24,1.15343e+10,152285466624,3.05927
23,1.101e+10,152285466624,2.65518
22,1.04858e+10,152285466624,2.78406
21,9.96147e+09,152285466624,2.78073
20,9.43718e+09,152285466624,2.74163
19,8.9129e+09,152285466624,2.7498
18,8.38861e+09,152285466624,3.15815
17,7.86432e+09,152285466624,2.84411
16,7.34003e+09,152285466624,2.71938
15,6.81574e+09,152285466624,3.20364
14,6.29146e+09,152285466624,2.70698
13,5.76717e+09,152285466624,2.89256
12,5.24288e+09,152285466624,2.94765
11,4.71859e+09,152285466624,2.92853
10,4.1943e+09,152285466624,2.82931
9,3.67002e+09,152285466624,2.76565
8,3.14573e+09,152285466624,2.85909
7,2.62144e+09,152285466624,2.7842
6,2.09715e+09,152285466624,2.62273
5,1.57286e+09,152285466624,2.83665
4,1.04858e+09,152285466624,2.66199
3,5.24288e+08,152285466624,3.10759
2,0,152285466624,2.98698
1,5.24288e+08,152285466624,1.01693
2,1.04858e+09,152285466624,1.01029
3,1.57286e+09,152285466624,1.04039
4,2.09715e+09,152285466624,1.01071
5,2.62144e+09,152285466624,1.01178
6,3.14573e+09,152285466624,1.01241
7,3.67002e+09,152285466624,1.06986
8,4.1943e+09,152285466624,1.03757
9,4.71859e+09,152285466624,1.01498
10,5.24288e+09,152285466624,1.02956
11,5.76717e+09,152285466624,1.03471
12,6.29146e+09,152285466624,1.01594
13,6.81574e+09,152285466624,1.04656
14,7.34003e+09,152285466624,1.08981
15,7.86432e+09,152285466624,1.08248
16,8.38861e+09,152285466624,1.07685
17,8.9129e+09,152285466624,1.07362
18,9.43718e+09,152285466624,1.08003
19,9.96147e+09,152285466624,1.09985
20,1.04858e+10,152285466624,1.08083
21,1.101e+10,152285466624,1.07664
22,1.15343e+10,152285466624,1.08707
23,1.20586e+10,152285466624,1.15088
24,1.25829e+10,152285466624,1.07939
25,1.31072e+10,152285466624,1.08378
26,1.36315e+10,152285466624,1.01107
27,1.41558e+10,152285466624,1.1046
28,1.46801e+10,152285466624,1.03952
29,1.52044e+10,152285466624,1.00991
30,1.57286e+10,152285466624,1.0333
31,1.62529e+10,152285466624,1.01498
32,1.67772e+10,152285466624,1.08302
33,1.73015e+10,152285466624,1.11692
34,1.78258e+10,152285466624,1.11608
35,1.83501e+10,152285466624,1.1507
36,1.88744e+10,152285466624,1.13879
37,1.93987e+10,152285466624,1.14038
38,1.99229e+10,152285466624,1.14614
39,2.04472e+10,152285466624,1.15407
40,2.09715e+10,152285466624,1.14127
41,2.14958e+10,152285466624,1.1367
42,2.20201e+10,152285466624,1.14077
43,2.25444e+10,152285466624,1.16112
44,2.30687e+10,152285466624,1.14464
45,2.3593e+10,152285466624,1.14867
46,2.41172e+10,152285466624,1.14921
47,2.46415e+10,152285466624,1.14671
48,2.51658e+10,152285466624,1.14493
49,2.56901e+10,152285466624,1.14595
50,2.62144e+10,152285466624,1.14313
51,2.56901e+10,152285466624,1.58618
50,2.51658e+10,152285466624,1.86225
49,2.46415e+10,152285466624,1.9128
48,2.41172e+10,152285466624,1.99337
47,2.3593e+10,152285466624,1.77052
46,2.30687e+10,152285466624,1.8928
45,2.25444e+10,152285466624,1.86149
44,2.20201e+10,152285466624,1.94183
43,2.14958e+10,152285466624,1.87599
42,2.09715e+10,152285462528,1.72877
41,2.04472e+10,152285458432,1.67246
40,1.99229e+10,152285458432,1.89147
39,1.93987e+10,152285458432,1.92951
38,1.88744e+10,152285458432,1.73378
37,1.83501e+10,152285458432,1.84388
36,1.78258e+10,152285458432,1.76008
35,1.73015e+10,152285458432,1.82822
34,1.67772e+10,152285458432,2.02637
33,1.62529e+10,152285454336,1.71291
32,1.57286e+10,152285454336,1.83265
31,1.52044e+10,152285454336,1.69889
30,1.46801e+10,152285454336,1.93215
29,1.41558e+10,152285454336,1.67553
28,1.36315e+10,152285454336,1.86679
27,1.31072e+10,152285454336,1.93554
26,1.25829e+10,152285454336,1.71319
25,1.20586e+10,152285454336,1.76056
24,1.15343e+10,152285454336,1.60192
23,1.101e+10,152285454336,1.53425
22,1.04858e+10,152285454336,1.58116
21,9.96147e+09,152285454336,1.61319
20,9.43718e+09,152285454336,1.73429
19,8.9129e+09,152285454336,1.62219
18,8.38861e+09,152285454336,1.53849
17,7.86432e+09,152285454336,1.77873
16,7.34003e+09,152285454336,1.56565
15,6.81574e+09,152285454336,1.61612
14,6.29146e+09,152285454336,1.54343
13,5.76717e+09,152285454336,1.78129
12,5.24288e+09,152285454336,1.77023
11,4.71859e+09,152285454336,1.54342
10,4.1943e+09,152285454336,1.7186
9,3.67002e+09,152285454336,1.55916
8,3.14573e+09,152285454336,1.718
7,2.62144e+09,152285454336,1.71296
6,2.09715e+09,152285454336,1.56167
5,1.57286e+09,152285454336,1.59995
4,1.04858e+09,152285454336,1.63005
3,5.24288e+08,152285454336,1.53829
2,0,152285454336,1.62379
Total restructure time: 1.69801
